X,Y,OBJECTID,name_e,nom_f,Label_e,Etiquette_f,min_scale_echelle,max_scale_echelle,url_e,url_f,Facility_Type_Installation,Public_Access,Accessible
-106.067984116765,53.6387589510446,202067,Picnic Table 09,,Picnic Table 09,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.430894497149,54.0254404795719,202068,Washrooms,,Washrooms,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.022459744991,53.9068553171301,202069,Washrooms,,Washrooms,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.089108713699,53.9227711912641,202070,Nature Centre,,Nature Centre,,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,
-106.249508917257,54.0315562916418,202071,Crean Camp Kitchen,,Crean Camp Kitchen,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.066515493369,53.6400059111965,202072,Sandy Lake Kitchen,,Sandy Lake Kitchen,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.290691003511,53.9792259143991,202073,Narrows,,Narrows,,,,,,Marina//Marina,Yes//Oui,
-106.163361046506,53.9788308374205,202074,Birch Bay,,Birch Bay,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.158652328357,53.8990383275078,202075,South Bay,,South Bay,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.415620860592,54.0258303578166,202076,Kingsmere River Trail and Grey Owl Trail,,Kingsmere River Trail and Grey Owl Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.275771714524,53.9879803215932,202077,Narrows Peninsula Trail,,Narrows Peninsula Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.156942397694,53.8996902931363,202078,Mud Creek Trail,,Mud Creek Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.087768851293,54.0867722394428,202079,Big Island,,Big Island,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.251159578098,54.0336003866047,202080,Crean Kitchen,,Crean Kitchen,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.406545359076,54.0487514375119,202081,Westwind,,Westwind,,,,,,Front-Country Camping Area//Aire de camping,Yes//Oui,
-106.426221482499,54.0377377169361,202082,Southend,,Southend,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.415049496706,54.0257478655099,202083,Kingsmere,,Kingsmere,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.290206126595,53.972624497101,202084,Treebeard Trail,,Treebeard Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.236317303066,53.9569428405114,202085,Paignton Beach,,Paignton Beach,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.21626206403,53.9437403062672,202086,Ice Push Ridge Trail,,Ice Push Ridge Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.185527796003,53.9223846051703,202087,King Island,,King Island,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.183736168445,53.9084326386881,202088,Trippes Beach,,Trippes Beach,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.104602681064,53.8713102813741,202089,Shady Lake Trail,,Shady Lake Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.096942766589,53.8667602383093,202090,Height of Land Tower Trail,,Height of Land Tower Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.021143089351,53.9095102623267,202091,Boundary Bog Trail,,Boundary Bog Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.071171293369,53.9204626292152,202092,Fisher Trail,,Fisher Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.081691895761,53.9228398979207,202093,Red Deer Trail - Red and Yellow Loops,,Red Deer Trail - Red and Yellow Loops,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.074623153545,53.9325601083868,202094,Red Deer Trail - Blue Loop,,Red Deer Trail - Blue Loop,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.070486541666,53.93415767976,202095,Beaver Glen Campground,,Beaver Glen Campground,,,,,,Front-Country Camping Area//Aire de camping,Yes//Oui,
-106.083153304652,53.9227455634857,202096,Visitor Centre,,Visitor Centre,,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,
-106.073720523135,53.929163405798,202097,Red Deer Campground,,Red Deer Campground,,,,,,Front-Country Camping Area//Aire de camping,Yes//Oui,
-106.04692427761,53.8387111843953,202098,Namekus Lake,,Namekus Lake,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.055562970712,53.7134502709966,202099,Spruce River Highlands Trail,,Spruce River Highlands Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.053752981849,53.7069302706113,202100,Freight Tait Springs Trail,,Freight Tait Springs Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.064902935466,53.6737902731361,202101,Kinowa Trail,,Kinowa Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.059282976421,53.6216202718317,202102,Elk Trail,,Elk Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.065676095958,53.6406625611816,202103,Sandy Lake,,Sandy Lake,,,,,,Front-Country Camping Area//Aire de camping,Yes//Oui,
-106.082163459875,53.9237815835453,202104,Waskesiu Picnic Area,,Waskesiu Picnic Area,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.050999881556,53.6104851844378,202105,Meridian,,Meridian,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.0538963191,53.5855147161975,202106,South Gate Picnic Area,,South Gate Picnic Area,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.277881024456,53.5901519109633,202107,Hunters Lake Trail,,Hunters Lake Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.721762281453,53.709832409455,202108,Valleyview,,Valleyview,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.718786578432,53.7104527612524,202109,Valleyview Lookout Trail,,Valleyview Lookout Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.173159077651,53.9799927510084,202110,Heart Lakes Marina,,Heart Lakes Marina,,,,,,Marina//Marina,Yes//Oui,
-106.099096988526,53.9558231403973,202111,Point View,,Point View,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,
-106.090037719306,53.952858543923,202112,Waskesiu Marina,,Waskesiu Marina,,,,,,Marina//Marina,Yes//Oui,
-106.07224549258,53.9640905646944,202113,Waskesiu River Trail,,Waskesiu River Trail,,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,
-106.072586934985,53.9261952768854,202114,Toilet - Flush,,Toilet - Flush,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.075548496577,53.9280034488685,202115,Toilet - Flush,,Toilet - Flush,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.072415689287,53.9274468043263,202116,Toilet - Flush,,Toilet - Flush,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.294874039302,53.9798580386964,202117,Toilet - Flush,,Toilet - Flush,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.29619144693,53.9806593968072,202118,Toilet - Flush,,Toilet - Flush,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.293109769681,53.9813632307386,202119,Toilet - Flush,,Toilet - Flush,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.064349517655,53.9345671074913,202120,Washroom,,Washroom,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.068006311068,53.9352376424053,202121,Washroom,,Washroom,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.064994371467,53.9361094144177,202122,Washroom,,Washroom,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.06480282867,53.9384380312398,202123,Washroom,,Washroom,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-106.06771382754,53.9397855759861,202124,Washroom,,Washroom,,,,,,Washroom Facility//Toilettes,Yes//Oui,
-65.2525079197737,44.2902425137442,202125,SITE 30,SITE 30,30,30,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2364018364581,44.3001779173781,202126,SITE 28,SITE 28,28,28,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2460014720761,44.3013755907592,202127,SITE 29,SITE 29,29,29,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3524676242171,44.3062107695659,202128,SITE 37,SITE 37,37,37,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2535998014181,44.3101107552433,202129,SITE 34,SITE 34,34,34,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2782493201514,44.3127181480321,202130,SITE 32,SITE 32,32,32,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2448542617372,44.3182627665889,202131,SITE 26,SITE 26,26,26,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2326868407678,44.318501355708,202132,SITE 27,SITE 27,27,27,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2747947397989,44.3184398299689,202133,SITE 31,SITE 31,31,31,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.1841593055588,44.3206310177538,202134,SITE 23,SITE 23,23,23,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.344317793151,44.3219028093977,202135,SITE 38,SITE 38,38,38,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3668170735846,44.3275263399908,202136,SITE 40,SITE 40,40,40,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2629196759557,44.3340740928338,202137,SITE 25,SITE 25,25,25,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2480215919274,44.3460001957422,202138,SITE 24,SITE 24,24,24,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2301043455196,44.3469870857594,202139,SITE 19,SITE 19,19,19,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3884352656318,44.3243343840111,202140,SITE 41,SITE 41,41,41,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2329105269074,44.3489382268487,202141,SITE 18,SITE 18,18,18,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2613951770478,44.3717075899971,202142,SITE 16,SITE 16,16,16,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2319060380823,44.3810455324085,202143,SITE 14,SITE 14,14,14,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2431797809929,44.3821834625813,202144,SITE 15,SITE 15,15,15,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.4177982177735,44.3826712900429,202145,SITE 42,SITE 42,42,42,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2314676582626,44.3847446033824,202146,SITE 13,SITE 13,13,13,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2811626447272,44.3852280120896,202147,SITE 20,SITE 20,20,20,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.233578817977,44.3864222734799,202148,SITE 12,SITE 12,12,12,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3169507102328,44.387209669886,202149,SITE 21,SITE 21,21,21,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3196151606823,44.3900144665313,202150,SITE 22,SITE 22,22,22,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2838880259187,44.4017804354052,202151,SITE 11,SITE 11,11,11,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2982693070342,44.417285109789,202152,SITE 10,SITE 10,10,10,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3071853003775,44.4202791886743,202153,SITE 09,SITE 09,09,09,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3888221928127,44.4257794977108,202154,SITE 43,SITE 43,43,43,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3015797941665,44.4284857696276,202155,SITE 17,SITE 17,17,17,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2550532204316,44.4440822485534,202156,SITE A,SITE A,A,A,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2566594983394,44.4443206158658,202157,SITE B,SITE B,B,B,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2562025887878,44.4460358035307,202158,SITE C,SITE C,C,C,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3515470211228,44.4447768411398,202159,SITE 08,SITE 08,08,08,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2576359796075,44.4472334037779,202160,SITE D,SITE D,D,D,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2620949010049,44.4495872145312,202161,SITE 01,SITE 01,01,01,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3368801966518,44.4498785726044,202162,SITE 06,SITE 06,06,06,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3672594062951,44.450279052527,202163,SITE 44,SITE 44,44,44,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2729347524945,44.4522403503002,202164,SITE 02,SITE 02,02,02,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3365457566209,44.4533713939437,202165,SITE 05,SITE 05,05,05,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2929189415441,44.4555508544919,202166,SITE 04,SITE 04,04,04,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2771319563198,44.4571285849638,202167,SITE 03,SITE 03,03,03,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3494698211139,44.455782363272,202168,SITE 07,SITE 07,07,07,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3366137994703,44.4596367662333,202169,SITE 45,SITE 45,45,45,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.3311262337546,44.4600556768069,202170,SITE 46,SITE 46,46,46,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.2200565997694,44.4007980692551,202171,JAKE'S LANDING BOAT LAUNCH,RAMPE DE MISE À L'EAU,BOAT LAUNCH,RAMPE DE MISE À L'EAU DE JAKE'S LANDING,,,,,Boat Launch Facility//Rampe de mise à l'eau,Yes//Oui,No//Non
-65.241395853982,44.4079936657427,202172,CAMPGROUND KIOSK,CAMPING DU KIOSQUE,CAMPGROUND KIOSK,CAMPING DU KIOSQUE,,,,,Compound/Operations Station//Ateliers/Station des opérations,Yes//Oui,No//Non
-65.2460838129666,44.4040682964958,202173,DUMPING STATION,STATION DE VIDANGE,DUMPING STATION,STATION DE VIDANGE,,,,,Dumping Station//Station de vidange,Yes//Oui,No//Non
-65.2503993326768,44.4037841563404,202174,JEREMY'S BAY CAMPGROUND,TERRAIN DE CAMPING DE JEREMY'S BAY,JEREMY'S BAY CAMPGROUND,TERRAIN DE CAMPING DE JEREMY'S BAY,,,,,Front-Country Camping Area//Aire de camping,Yes//Oui,No//Non
-65.2088425049462,44.4383621999575,202175,ADMINISTRATION OFFICES,BUREAU DE L’ADMINISTRATION,ADMINISTRATION OFFICES,BUREAU DE L’ADMINISTRATION,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.2034824313033,44.334298232566,202176,EEL WEIR DAY USE AREA,AIRE DE PIQUE-NIQUE DE EEL WEIR,EEL WEIR DAY USE AREA,AIRE DE PIQUE-NIQUE DE EEL WEIR,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.2110574465521,44.3848906150777,202177,MERRYMAKEDGE DAY USE AREA,AIRE DE PIQUE-NIQUE DE MERRYMAKEDGE,MERRYMAKEDGE DAY USE AREA,AIRE DE PIQUE-NIQUE DE MERRYMAKEDGE,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.2566396165682,44.3898809839949,202178,LUXIE COVE DAY USE AREA,AIRE DE PIQUE-NIQUE DE LUXIE COVE,INDIAN POINT DAY USE AREA,AIRE DE PIQUE-NIQUE DE LUXIE COVE,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.2497511082225,44.3937945930152,202179,INDIAN POINT DAY USE AREA,AIRE DE PIQUE-NIQUE DE POINTE DE INDIAN,INDIAN POINT DAY USE AREA,AIRE DE PIQUE-NIQUE DE POINTE DE INDIAN,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.2167443526726,44.4386548622046,202180,MILL FALLS DAY USE AREA,AIRE DE PIQUE-NIQUE DE MILL FALLS,MILL FALLS DAYUSE,AIRE DE PIQUE-NIQUE DE MILL FALLS,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.2509280373483,44.4026110044041,202181,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2497217320914,44.4035951552568,202182,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2478293921493,44.4026090634543,202183,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.245771250691,44.4051828108723,202184,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2410026229122,44.4032888157236,202185,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2403229092362,44.4018251277134,202186,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2324217598311,44.3983144557564,202187,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2140306474845,44.3869441181994,202188,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2523521038003,44.4013362061932,202189,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.2061710102946,44.3833374379869,202190,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.245059260684,44.4029617489317,202191,SEWAGE LAGOON,TRAITEMENT DES EGOUTS,SEWAGE LAGOON,,,,,,Sewage Processing / Lagoon//Traitement des égouts / Lagune,Yes//Oui,No//Non
-65.1959663940691,44.4342595379712,202192,WARDEN OFFICE,BUREAU DE GARDIN,WARDEN OFFICE,BUREAU DE GARDIN,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.1955805458522,44.434130460111,202193,SCIENCE CENTRE,CENTRE DES SCIENCES,SCIENCE CENTRE,CENTRE DES SCIENCES,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.1961255037889,44.4344384765986,202194,SPECIES AT RISK BUILDING,BUREAU DE ESPÈCES EN PÉRIL,SPECIES AT RISK BUILDING,BUREAU DE ESPÈCES EN PÉRIL,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.1960990143293,44.4347483841794,202195,HOUSING,LOGEMENT DU PERSONNEL,HOUSING,LOGEMENT DU PERSONNEL,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.2087124754632,44.4382331674486,202196,VISITOR CENTRE,CENTRE D'ACCEUIL,VISITOR CENTRE,CENTRE D'ACCEUIL,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,No//Non
-65.3500661050234,44.308074006661,202197,PESKAWA LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKAWA,PESKAWA LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKAWA,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.2865240436656,44.3101926183467,202198,PESKOWESK LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKOWESK,PESKOWESK LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKOWESK,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.1925410332145,44.3234685248465,202199,LOON LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LOON ,LOON LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LOON ,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.278212102525,44.3452245160618,202200,FIRE TOWER WARDEN CABIN,CABANE DE GARDIEN DE LA TOUR DE FEU,FIRE TOWER WARDEN CABIN,CABANE DE GARDIEN DE LA TOUR DE FEU,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.4198201621701,44.3853519790334,202201,LIBERTY LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LIBERTY,LIBERTY LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LIBERTY,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
